request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=S&c-r-id=61080	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4848	"SENATE DISTRICT 018"	2520	2167601.47
s=NC&c-exi=1&c-r-ot=S&c-r-id=61088	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	1829	2151101.26
s=NC&c-exi=1&c-r-ot=S&c-r-id=28347	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1990	1708598.07
s=NC&c-exi=1&c-r-ot=S&c-r-id=61077	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	1515	1683458.04
s=NC&c-exi=1&c-r-ot=S&c-r-id=51194	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1282	1606894.19
s=NC&c-exi=1&c-r-ot=S&c-r-id=1105	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1539	1577720.17
s=NC&c-exi=1&c-r-ot=S&c-r-id=9795	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1537	1553519.03
s=NC&c-exi=1&c-r-ot=S&c-r-id=36327	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1834	1534062.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=14856	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	1390	1517042.32
s=NC&c-exi=1&c-r-ot=S&c-r-id=61081	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	1086	1438461.80
s=NC&c-exi=1&c-r-ot=S&c-r-id=14855	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4848	"SENATE DISTRICT 018"	1456	1366902.66
s=NC&c-exi=1&c-r-ot=S&c-r-id=9797	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	943	1342362.73
s=NC&c-exi=1&c-r-ot=S&c-r-id=17931	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4870	"SENATE DISTRICT 040"	1721	1313278.23
s=NC&c-exi=1&c-r-ot=S&c-r-id=12787	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	1037	1290489.07
s=NC&c-exi=1&c-r-ot=S&c-r-id=12768	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	1306	1245342.61
s=NC&c-exi=1&c-r-ot=S&c-r-id=32465	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	1699	1212565.44
s=NC&c-exi=1&c-r-ot=S&c-r-id=61063	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1192	1211821.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=36322	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	932	1168662.80
s=NC&c-exi=1&c-r-ot=S&c-r-id=61071	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	2330	1135148.43
s=NC&c-exi=1&c-r-ot=S&c-r-id=23655	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1004	1080393.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=36323	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	706	1079997.08
s=NC&c-exi=1&c-r-ot=S&c-r-id=33116	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	920	1067812.89
s=NC&c-exi=1&c-r-ot=S&c-r-id=33109	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	809	1046066.98
s=NC&c-exi=1&c-r-ot=S&c-r-id=10722	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	2375	1019887.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=70690	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	687	1017469.56
s=NC&c-exi=1&c-r-ot=S&c-r-id=12789	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	510	996545.48
s=NC&c-exi=1&c-r-ot=S&c-r-id=10718	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	1512	994796.92
s=NC&c-exi=1&c-r-ot=S&c-r-id=33097	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	648	992890.41
s=NC&c-exi=1&c-r-ot=S&c-r-id=10704	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4876	"SENATE DISTRICT 046"	1114	979898.69
s=NC&c-exi=1&c-r-ot=S&c-r-id=38862	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	667	959881.34
s=NC&c-exi=1&c-r-ot=S&c-r-id=61078	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1467	943353.63
s=NC&c-exi=1&c-r-ot=S&c-r-id=12777	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	1398	941562.80
s=NC&c-exi=1&c-r-ot=S&c-r-id=28308	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	1392	894299.23
s=NC&c-exi=1&c-r-ot=S&c-r-id=9761	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	1223	892166.17
s=NC&c-exi=1&c-r-ot=S&c-r-id=7819	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	2191	880832.70
s=NC&c-exi=1&c-r-ot=S&c-r-id=28336	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	351	871519.83
s=NC&c-exi=1&c-r-ot=S&c-r-id=30040	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	726	868848.35
s=NC&c-exi=1&c-r-ot=S&c-r-id=10723	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	1037	831497.73
s=NC&c-exi=1&c-r-ot=S&c-r-id=12765	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	585	813712.89
s=NC&c-exi=1&c-r-ot=S&c-r-id=17985	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	846	813122.97
s=NC&c-exi=1&c-r-ot=S&c-r-id=33111	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	808	806287.45
s=NC&c-exi=1&c-r-ot=S&c-r-id=61087	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4855	"SENATE DISTRICT 025"	883	773294.49
s=NC&c-exi=1&c-r-ot=S&c-r-id=70680	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	1751	771795.98
s=NC&c-exi=1&c-r-ot=S&c-r-id=36318	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	760	755359.22
s=NC&c-exi=1&c-r-ot=S&c-r-id=47623	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	1261	752467.20
s=NC&c-exi=1&c-r-ot=S&c-r-id=9760	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	1280	750003.13
s=NC&c-exi=1&c-r-ot=S&c-r-id=70808	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	798	738366.39
s=NC&c-exi=1&c-r-ot=S&c-r-id=31323	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	1051	727989.66
s=NC&c-exi=1&c-r-ot=S&c-r-id=61070	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	1152	721982.55
s=NC&c-exi=1&c-r-ot=S&c-r-id=12769	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	876	692236.29
s=NC&c-exi=1&c-r-ot=S&c-r-id=23613	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4858	"SENATE DISTRICT 028"	606	688009.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=70773	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	1140	684147.63
s=NC&c-exi=1&c-r-ot=S&c-r-id=38853	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	1357	671588.03
s=NC&c-exi=1&c-r-ot=S&c-r-id=12778	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	1245	669335.29
s=NC&c-exi=1&c-r-ot=S&c-r-id=28318	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4852	"SENATE DISTRICT 022"	638	667485.07
s=NC&c-exi=1&c-r-ot=S&c-r-id=1045	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	635	666669.70
s=NC&c-exi=1&c-r-ot=S&c-r-id=10708	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	923	657914.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=61072	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	1220	647621.04
s=NC&c-exi=1&c-r-ot=S&c-r-id=4866	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	1101	643732.74
s=NC&c-exi=1&c-r-ot=S&c-r-id=6947	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	765	635230.45
s=NC&c-exi=1&c-r-ot=S&c-r-id=33125	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	892	627835.19
s=NC&c-exi=1&c-r-ot=S&c-r-id=9800	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	578	623133.05
s=NC&c-exi=1&c-r-ot=S&c-r-id=53234	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	645	614518.53
s=NC&c-exi=1&c-r-ot=S&c-r-id=17939	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	854	609829.27
s=NC&c-exi=1&c-r-ot=S&c-r-id=38855	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	789	591466.27
s=NC&c-exi=1&c-r-ot=S&c-r-id=38854	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	1143	586677.53
s=NC&c-exi=1&c-r-ot=S&c-r-id=28302	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	717	586552.45
s=NC&c-exi=1&c-r-ot=S&c-r-id=70820	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	454	583440.21
s=NC&c-exi=1&c-r-ot=S&c-r-id=31371	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4876	"SENATE DISTRICT 046"	1155	577803.94
s=NC&c-exi=1&c-r-ot=S&c-r-id=70735	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	201	573845.35
s=NC&c-exi=1&c-r-ot=S&c-r-id=14852	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	912	564889.49
s=NC&c-exi=1&c-r-ot=S&c-r-id=7796	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4848	"SENATE DISTRICT 018"	646	559593.21
s=NC&c-exi=1&c-r-ot=S&c-r-id=6940	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	686	548217.22
s=NC&c-exi=1&c-r-ot=S&c-r-id=12788	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	803	544393.04
s=NC&c-exi=1&c-r-ot=S&c-r-id=1111	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	1110	542782.52
s=NC&c-exi=1&c-r-ot=S&c-r-id=70727	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1354	540058.96
s=NC&c-exi=1&c-r-ot=S&c-r-id=61110	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	706	539776.90
s=NC&c-exi=1&c-r-ot=S&c-r-id=23632	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	846	533388.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=23641	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4850	"SENATE DISTRICT 020"	816	530619.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=12786	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4875	"SENATE DISTRICT 045"	1068	527917.52
s=NC&c-exi=1&c-r-ot=S&c-r-id=1039	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	178	519493.79
s=NC&c-exi=1&c-r-ot=S&c-r-id=61068	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	421	517954.03
s=NC&c-exi=1&c-r-ot=S&c-r-id=38860	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4876	"SENATE DISTRICT 046"	607	514630.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=1050	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	1317	508346.30
s=NC&c-exi=1&c-r-ot=S&c-r-id=51231	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	430	505448.97
s=NC&c-exi=1&c-r-ot=S&c-r-id=55158	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	560	502980.71
s=NC&c-exi=1&c-r-ot=S&c-r-id=70712	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	342	498350.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=38861	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	603	496240.71
s=NC&c-exi=1&c-r-ot=S&c-r-id=28332	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	742	495952.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=27020	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4858	"SENATE DISTRICT 028"	468	495727.92
s=NC&c-exi=1&c-r-ot=S&c-r-id=7794	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4876	"SENATE DISTRICT 046"	620	495042.34
s=NC&c-exi=1&c-r-ot=S&c-r-id=70682	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	1371	486974.61
s=NC&c-exi=1&c-r-ot=S&c-r-id=61101	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	567	480080.25
s=NC&c-exi=1&c-r-ot=S&c-r-id=14863	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	445	479014.03
s=NC&c-exi=1&c-r-ot=S&c-r-id=27017	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	588	473624.36
s=NC&c-exi=1&c-r-ot=S&c-r-id=45540	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	621	471502.97
s=NC&c-exi=1&c-r-ot=S&c-r-id=48602	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	1003	468024.59
s=NC&c-exi=1&c-r-ot=S&c-r-id=61112	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	992	464994.36
s=NC&c-exi=1&c-r-ot=S&c-r-id=9781	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	423	459102.66
s=NC&c-exi=1&c-r-ot=S&c-r-id=4930	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4834	"SENATE DISTRICT 004"	712	452974.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=17998	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	723	447853.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=23610	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	774	444323.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=38856	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	649	444287.67
s=NC&c-exi=1&c-r-ot=S&c-r-id=4896	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	664	442202.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=4900	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	451	435000.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=4872	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	824	431388.74
s=NC&c-exi=1&c-r-ot=S&c-r-id=55181	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1013	423246.91
s=NC&c-exi=1&c-r-ot=S&c-r-id=70679	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4848	"SENATE DISTRICT 018"	665	419719.04
s=NC&c-exi=1&c-r-ot=S&c-r-id=9799	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4861	"SENATE DISTRICT 031"	658	416930.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=23607	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1352	410690.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=70834	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	329	409872.98
s=NC&c-exi=1&c-r-ot=S&c-r-id=4921	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4851	"SENATE DISTRICT 021"	399	405941.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=14851	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4831	"SENATE DISTRICT 001"	783	401953.19
s=NC&c-exi=1&c-r-ot=S&c-r-id=1087	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	336	401069.77
s=NC&c-exi=1&c-r-ot=S&c-r-id=27010	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	403	397645.96
s=NC&c-exi=1&c-r-ot=S&c-r-id=38859	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	552	392741.33
s=NC&c-exi=1&c-r-ot=S&c-r-id=7832	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	866	389864.50
s=NC&c-exi=1&c-r-ot=S&c-r-id=4902	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4853	"SENATE DISTRICT 023"	376	388740.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=36326	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1018	382001.28
s=NC&c-exi=1&c-r-ot=S&c-r-id=38852	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	812	381884.03
s=NC&c-exi=1&c-r-ot=S&c-r-id=27018	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4850	"SENATE DISTRICT 020"	613	368571.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=1056	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	697	368078.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=7830	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4846	"SENATE DISTRICT 016"	1492	367359.06
s=NC&c-exi=1&c-r-ot=S&c-r-id=6950	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	386	356267.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=18005	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4837	"SENATE DISTRICT 007"	619	354938.82
s=NC&c-exi=1&c-r-ot=S&c-r-id=1023	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4852	"SENATE DISTRICT 022"	659	353838.02
s=NC&c-exi=1&c-r-ot=S&c-r-id=10737	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4875	"SENATE DISTRICT 045"	839	346853.56
s=NC&c-exi=1&c-r-ot=S&c-r-id=23634	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	582	343794.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=28305	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	979	341182.21
s=NC&c-exi=1&c-r-ot=S&c-r-id=23588	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4850	"SENATE DISTRICT 020"	851	341069.27
s=NC&c-exi=1&c-r-ot=S&c-r-id=28303	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	574	338194.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=14860	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4871	"SENATE DISTRICT 041"	679	337829.37
s=NC&c-exi=1&c-r-ot=S&c-r-id=70694	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	421	332625.89
s=NC&c-exi=1&c-r-ot=S&c-r-id=28309	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	512	332283.96
s=NC&c-exi=1&c-r-ot=S&c-r-id=12774	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	496	331572.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=6952	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4864	"SENATE DISTRICT 034"	622	330066.66
s=NC&c-exi=1&c-r-ot=S&c-r-id=1069	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	350	328515.20
s=NC&c-exi=1&c-r-ot=S&c-r-id=31348	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4872	"SENATE DISTRICT 042"	521	326930.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=49636	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	315	325453.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=14847	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4855	"SENATE DISTRICT 025"	571	323393.12
s=NC&c-exi=1&c-r-ot=S&c-r-id=31354	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	649	323081.02
s=NC&c-exi=1&c-r-ot=S&c-r-id=1046	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	533	322894.09
s=NC&c-exi=1&c-r-ot=S&c-r-id=70692	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	1186	322251.99
s=NC&c-exi=1&c-r-ot=S&c-r-id=70748	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	1157	319466.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=14843	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	955	317499.11
s=NC&c-exi=1&c-r-ot=S&c-r-id=12785	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	542	317358.19
s=NC&c-exi=1&c-r-ot=S&c-r-id=61111	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	778	315651.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=12767	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4837	"SENATE DISTRICT 007"	954	315313.49
s=NC&c-exi=1&c-r-ot=S&c-r-id=23589	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	425	312655.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=27016	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	155	310280.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=61079	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	494	303660.25
s=NC&c-exi=1&c-r-ot=S&c-r-id=23644	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4864	"SENATE DISTRICT 034"	416	303133.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=4882	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4865	"SENATE DISTRICT 035"	582	302179.64
